X1,X2,y
-8.773545449848683,6.895261037528966,0
0.05567915398536592,-7.542690105120075,1
-8.952252092325422,5.983762382696942,0
0.8360048219926766,-8.689623380128452,1
8.683467811419252,-1.0093913059804824,0
-6.9442545791277,6.267794038211954,0
-7.987499015279154,5.028903574283796,0
10.220944454332628,2.0495628425518984,0
-9.544726720515726,4.786167263370554,0
-6.561815350188915,5.835677691439487,0
-1.244809842639747,5.862303686615327,1
-0.48750350919606744,-6.991111519709742,1
-10.384583090143051,6.234788703781612,0
-7.381895410276033,7.3127560916713845,0
0.22419085557170076,-7.535997027486314,1
-0.5638610525762673,-8.52594859230823,1
-0.8110143924074869,5.241280985621174,1
-0.16171055214763946,-7.630846055434061,1
-1.4353421712323982,2.1778835775240184,1
8.277832057625195,-1.0713047216863276,0
1.372313756118202,-10.17174224714724,1
-8.204422582012969,5.07377122540144,0
0.029456962306380022,-7.004942136389177,1
9.333821183272011,2.270236202374881,0
1.5296498126592386,-9.051498179741643,1
0.2542664703685438,-7.632834444900992,1
10.182419584305034,0.6185189770944762,0
-0.17830997907647175,-8.991621681064991,1
-2.0618648492527676,2.938904862739488,1
-0.3630827274432908,-8.614125400118038,1
-3.536998644783337,5.372709545584259,1
-4.3143201368997905,2.9513030626573853,1
-8.860974155807245,7.627448065563405,0
8.923164628502954,-2.230398734668202,0
10.757182201177187,0.6271763407110652,0
-0.5068333979776645,5.545066016925278,1
-8.37240022730924,5.8509535803576105,0
-6.213887225894595,6.467415174056119,0
-3.531064249091332,4.543135414193766,1
-1.1098167479483325,6.24832978784326,1
0.2560353861833161,-9.311388605041195,1
1.2777698331473264,-9.605050265550737,1
-0.34498808844809126,-8.108826354165702,1
-8.606621747759656,3.698514525519945,0
7.690510000929541,-1.0108976429256538,0
-0.5935629115076325,4.690985395193296,1
0.22855640173910463,4.531879922965504,1
-0.7520300236709699,3.6631526030825547,1
-8.295543970914895,7.338722140195117,0
-8.365185841026126,7.03661536553605,0
-0.24828152701322947,-9.096786134565123,1
-8.200395394589831,4.849310108856767,0
10.338424449510878,0.9193451045073319,0
-1.7951082299034713,2.255633794970406,1
-1.7179925962478233,4.698783317164802,1
-8.747217018766635,4.774915760786099,0
9.748440465907898,2.0633542122941337,0
10.923013628498113,0.8098472198796082,0
-1.747857871324156,4.778464409311783,1
-8.519220242381502,4.147697145655718,0
-0.36644495852598424,-9.332725179603084,1
11.213739773531852,1.351876705028304,0
0.012826401785695829,5.283224992182762,1
9.62416783419409,-0.06084460119141122,0
8.824242397829508,0.22865683586447205,0
10.19150880726228,0.9426291091792488,0
-8.523506475280485,6.31693260498213,0
-1.4319696340088457,3.683592272169135,1
9.916218869395278,0.7546282645232376,0
-8.451589473980295,5.169307251246301,0
0.7923723964893169,-6.675303231296363,1
-1.6999735568335157,3.47328764790446,1
9.510664786065401,1.3990555939988139,0
9.085891928106136,-0.5552501995395427,0
9.601580039105297,1.234968000750615,0
-1.4619935161267428,5.46423726606203,1
-9.915377929159321,4.254747279911826,0
-8.774027949321018,4.418393751344087,0
-0.2108461203786567,3.973441628004686,1
9.004667210676754,1.9431810527504396,0
-7.819128508817746,6.492728149622826,0
0.8051532557020786,-7.805514287737027,1
10.362996484474571,-0.6150896449212964,0
0.9072972267065329,-9.468095579634118,1
10.33308491505651,0.02379548648272911,0
0.21605927782426546,-8.400777140035604,1
-0.9054064369341139,-8.880378938229082,1
-2.355547797636201,3.8795410905365597,1
-8.693328717031857,5.371123195045993,0
-0.2382724812360214,5.781565320118418,1
-0.605186173351658,5.474651936746057,1
-0.854842003851493,-7.900423094830886,1
-0.9420598865385954,-9.985742797965372,1
10.505639089581637,-0.6745105242138789,0
-8.38567928792246,4.261855294846598,0
1.0329502730158404,-8.709337301544906,1
-1.248644916487192,3.2795535519602517,1
0.566467040047993,-8.837579673767266,1
-3.00058707126182,4.246353400173323,1
10.022898124131231,-0.4067216816778152,0
-1.5404196098195078,3.521955859435456,1
-0.6032840765851428,-7.54156180793969,1
-9.338324204106602,5.9727461945398685,0
0.16297473041035637,-8.728019390794488,1
-8.090712360763344,7.845970897609993,0
9.297463257576585,-0.5118405117218372,0
-7.267552018405009,6.57893282964026,0
-7.534982443562184,5.745441707903885,0
0.3632899629799509,-8.264276174372739,1
0.7740767222652746,-7.013939421219603,1
1.7470551694272143,-7.511445675672642,1
10.454403347385355,1.427938279245367,0
9.224602698035962,1.5139306437367939,0
9.265098343645898,2.173916921083756,0
-0.2990656780637382,4.321036532677611,1
-7.328518294051223,5.251171662328271,0
9.351605601897232,1.8009528363430927,0
9.704951571210312,0.057389660937703924,0
10.49303389729029,1.3780003110184942,0
0.3275465689680204,-8.962872781344878,1
11.464096614274025,0.48981034372741755,0
-1.603127533790863,3.8557799726623796,1
-8.732150545758467,6.736354904896356,0
10.78444735303186,2.9341894715534336,0
0.05605258752544668,-6.940408113288708,1
8.555812247873353,2.248590083991302,0
-0.6973671634581325,4.103051028375769,1
-1.3014088779388597,4.294041540321871,1
-1.3310246014749338,4.3336590180636385,1
-8.879062067948542,3.3100607428305704,0
-9.610971000686055,5.281510391579617,0
-0.4718065358803479,-7.169003083210099,1
10.158678022291468,-0.27748290132548914,0
-2.9972560388404563,4.84636191467904,1
8.45703251419549,0.9833301994120341,0
-0.7396709120073115,4.438794706677416,1
-7.500741061740653,5.695395410358557,0
9.471323571820257,-0.4693296282622059,0
-1.3149276770667377,4.541811240253853,1
-1.8195697551319228,2.3469540845861325,1
8.884014739108883,-0.25315316839292357,0
-1.492079293859005,4.700763345011327,1
-1.8727909287219289,5.151163376710476,1
-9.121939505413216,7.3459530841509375,0
-0.3453224450281172,-9.102448605926408,1
-2.6929944178003886,5.639765081962993,1
-9.414113326759798,5.467100194709794,0
-9.066225805310607,5.637544494529876,0
-2.873248341420749,5.640304549952897,1
0.5194609824729122,-8.182484401011003,1
-2.518332428624295,4.736064474331922,1
-8.659194751672576,6.0368805875581115,0
10.19357550027626,1.6611021696894355,0
9.334083898844199,1.7290882277817856,0
8.61596185716788,-0.4902727128419324,0
10.457502335186282,-0.10540832815606571,0
-1.652081692989491,5.495674887431591,1
0.28855117296450383,-8.319711466084277,1
8.848206023628183,-0.20044848075667143,0
2.1157964697523823,-7.8750858395111445,1
-1.1361044016156234,4.229263778596145,1
-0.9020655230544031,4.295479973602011,1
-1.4899880582554317,-8.121505487506777,1
9.870801029565973,0.8430610020216086,0
-1.4676645146090603,-8.27602147322831,1
0.5508138884589258,3.4049202470349043,1
8.43779099834368,1.0619017382252882,0
-8.077269706777974,6.769769295012812,0
-1.2918168142008115,5.256988898231896,1
7.645249995944441,0.8781866190544655,0
8.916759472561244,0.3270106815428746,0
10.553401388298157,1.1217145956331651,0
1.6310412886091914,-8.611160958143024,1
7.692213504680338,1.1079683612273503,0
1.1484827823725299,-8.388486517954203,1
-9.184887408644396,6.094501267041369,0
-9.513965276306052,5.621153812221479,0
0.427745904784949,3.732629385039057,1
9.935950438334851,0.27327049503516043,0
1.0201722151629573,-9.659405791643364,1
-9.403158027627095,6.010172675918271,0
-1.1351407880178332,3.6331311865709592,1
9.408205130037107,-0.9988195530149562,0
-2.8200638275725236,4.727276391661682,1
8.808070795307657,1.1557182209113186,0
8.23555685934194,2.20924151083826,0
8.277179625540438,2.446225002499081,0
-1.902957412114115,-8.21285596749935,1
-10.42581231106598,5.971706628618981,0
-1.2487638666944638,5.009042048560868,1
-1.896530944665853,3.0855072551145177,1
0.7119086008807577,-9.704055379523076,1
-1.0929052962166563,2.8510345474233705,1
10.11873460567695,1.4409184636301886,0
-9.551819106771562,3.765949878073717,0
-0.10544160054524138,-8.703688908633065,1
7.290285878483413,0.1529921550007144,0
0.05027725383559267,3.518113098531093,1
-0.8107684062294367,3.478041298212845,1
-9.14747939989693,5.542508394752219,0
9.322135966417886,0.6913571281788368,0
1.15772669527311,-8.472126064486972,1
0.5795858049722054,-9.047433903329173,1
8.61647305708521,1.3925998984751766,0
-1.4163785206399675,-9.725304819944865,1
-1.152318650612135,4.992725115688455,1
0.5767375933044642,-9.014912953903679,1
0.2611179022162746,-8.50764611253439,1
9.485415272744573,1.4976965657612773,0
-8.666689672870637,3.8203629918437843,0
-8.667690529475086,6.295669954581869,0
-2.0874891555636648,4.967503100960868,1
9.815218262380629,0.9192128576937423,0
